ID,Decision,Build_Selfcon,Tier,Marital_Status,Employer_Type,OldEmi_d,BankSave_d,Age,YrsAdd,YrsJob,TotInc,MarVal,LoanReq,Term,CalcEmi,IIR,IAR,OldEmi,LTV,FOIR
RAJ-KX6N-977903,1,Self Contruction,2,Married,Business,0,0,44,10,3,22187,1132075,600000,120,10427.86035,46.99986637,97.00335211,0,53.00002208,46.99986637
RAJ-3B48-728676,0,Self Contruction,2,Married,Corporate,0,0,57,5,38,33793,1462500,900000,180,13851.04004,40.98789702,55.19882054,0,61.53846154,40.98789702
RAJ-4IK6-811827,1,Self Contruction,2,Married,Business,0,0,46,11,12,19036,1440000,360000,60,8946.929688,47.00005089,90.00029864,0,25,47.00005089
RAJ-3D46-636457,0,Self Contruction,2,Married,Ind/SmallBus,0,0,61,30,12,10096,406250,130000,60,3230.830078,32.00109031,94.00145703,0,32,32.00109031
RAJ-6U5B-645130,1,Self Contruction,2,Married,Business,1,0,25,5,20,32063,1000000,750000,180,11542.53027,35.99953302,71.00037075,1574,75,40.90861826
RAJ-AB82-650393,0,Self Contruction,2,Married,Business,0,0,54,15,15,30375,949367,750000,180,11542.53027,38.00009967,47.99987638,0,79.00000737,38.00009967
RAJ-D914-943415,1,Self Contruction,2,Married,Ind/SmallBus,1,0,48,4,4,20986,1184211,450000,180,6925.52002,33.0006672,83.99660424,2846,37.9999848,46.5620891
RAJ-CR48-754663,1,Self Contruction,2,Unmarried,Ind/SmallBus,0,0,25,5,5,30029,1111111,800000,180,12312.03027,41.00046713,70.99954024,0,72.0000072,41.00046713
RAJ-3F8Y-493574,1,Self Contruction,2,Married,Ind/SmallBus,0,0,28,5,7,11838,714286,200000,180,3078.01001,26.00109824,64.00519879,0,27.9999888,26.00109824
RAJ-Z181-747594,1,Self Contruction,2,Married,Business,0,0,38,10,12,26583,506667,380000,180,5848.220215,21.99985034,40.99986129,0,74.99995066,21.99985034
RAJ-560N-680548,1,Builder,2,Married,Ind/SmallBus,0,0,56,3,2,25835,696203,550000,120,9558.870117,36.9996908,56.99982181,0,78.99994685,36.9996908
RAJ-O6U8-969822,1,Self Contruction,2,Married,Business,0,0,40,1,15,18106,1379310,400000,180,6156.02002,33.99988965,72.99917016,0,29.00000725,33.99988965
RAJ-HC78-953026,0,Self Contruction,2,Unmarried,Business,0,0,31,6,10,51300,1194030,800000,180,12312.03027,24.00005901,30.00007377,0,66.99999163,24.00005901
RAJ-KBAD-627674,1,Self Contruction,2,Married,Business,0,0,48,2,4,20841,1000000,650000,180,10003.53027,47.99928158,80.00264134,0,65,47.99928158
RAJ-63N6-971690,1,Self Contruction,2,Married,Ind/SmallBus,0,0,60,30,1,24853,2500000,400000,60,9941.030273,39.99931708,86.00251123,0,16,39.99931708
RAJ-0EMU-872687,1,Self Contruction,2,Married,Business,0,0,34,7,12,31196,1339286,750000,180,11542.53027,37.00003293,55.00109727,0,55.99998805,37.00003293
RAJ-I38F-993454,1,Self Contruction,2,Married,Business,0,0,34,1,8,16728,641026,250000,180,3847.51001,23.00041852,39.00162199,0,38.99997816,23.00041852
RAJ-X23X-616869,1,Builder,2,Married,Business,0,0,27,3,14,16879,507463,340000,180,5232.609863,31.00071013,60.0001131,0,66.99995862,31.00071013
RAJ-Z3R6-962873,1,Self Contruction,2,Married,Govt,0,0,47,20,20,23745,897436,700000,156,11160.07031,46.9996644,77.99881404,0,77.99999109,46.9996644
RAJ-89Q4-525637,1,Self Contruction,2,Married,Ind/SmallBus,0,0,44,12,11,25054,1842105,700000,180,10773.03027,42.99924273,63.99946696,0,38.00000543,42.99924273
RAJ-6D47-866988,1,Self Contruction,2,Married,Business,0,0,31,6,25,26383,1714286,720000,180,11080.83008,41.99988659,78.00105644,0,41.999993,41.99988659
RAJ-46GT-547616,1,Builder,2,Unmarried,Business,0,0,26,1,10,16879,507463,340000,180,5232.609863,31.00071013,70.00146974,0,66.99995862,31.00071013
RAJ-N3N3-649944,1,Self Contruction,2,Married,Govt,0,0,27,5,28,39836,1829268,750000,96,14341.08984,36.00032595,52.99933421,0,41.00000656,36.00032595
RAJ-5ENN-628385,1,Self Contruction,2,Married,Business,0,0,34,2,12,13851,300000,270000,180,4155.310059,30.00007262,75.00559673,0,90,30.00007262
RAJ-V5T9-813870,1,Self Contruction,2,Married,Business,0,0,53,2,7,19901,2380952,500000,144,8159.609863,41.00100429,90.00231484,0,21.00000336,41.00100429
RAJ-HQ7S-784859,1,Self Contruction,2,Married,Business,1,0,42,4,6,30029,3200000,800000,180,12312.03027,41.00046713,68.99815217,2111,25,48.03033825
RAJ-D0AC-853334,1,Self Contruction,2,Married,Business,0,0,51,10,6,15740,1500000,450000,180,6925.52002,43.99949186,89.00552653,0,30,43.99949186
RAJ-3CJ3-727742,1,Self Contruction,2,Married,Business,0,0,46,2,15,22103,1273585,675000,180,10388.28027,46.99941308,91.99681432,0,52.99999607,46.99941308
RAJ-0109-986494,1,Self Contruction,2,Married,Business,0,0,32,25,10,14428,1578947,300000,180,4617.009766,32.00034492,77.00149709,0,19.00000443,32.00034492
RAJ-4F27-935244,1,Self Contruction,2,Married,Ind/SmallBus,0,0,29,5,5,19858,1739130,400000,180,6156.02002,31.00020153,54.00017561,0,23.00000575,31.00020153
RAJ-20P7-674204,1,Self Contruction,2,Married,Ind/SmallBus,0,0,30,6,4,25092,974026,750000,180,11542.53027,46.00083801,64.00072234,0,76.99999795,46.00083801
RAJ-9MT2-952018,1,Self Contruction,2,Married,Business,0,0,40,12,10,19858,500000,400000,180,6156.02002,31.00020153,72.00023415,0,80,31.00020153
RAJ-1Q8Z-500448,1,Self Contruction,2,Married,Business,0,0,37,3,20,23318,2083333,500000,180,7695.02002,33.00034317,46.00083704,0,24.00000384,33.00034317
RAJ-G9PQ-653809,1,Self Contruction,2,Married,Business,0,0,43,20,18,14963,700000,350000,180,5386.52002,35.99893083,91.99863398,0,50,35.99893083
RAJ-E4W7-896728,0,Self Contruction,2,Married,Business,1,0,43,3,18,72424,1403509,800000,180,12312.03027,16.99993134,43.99982229,31888,56.99999074,61.02953479
RAJ-7VR1-598414,1,Self Contruction,2,Married,Corporate,0,0,46,3,7,16006,1677419,520000,180,8002.819824,49.99887432,85.00074163,0,31.00000656,49.99887432
RAJ-5RH2-829570,1,Self Contruction,2,Married,Business,0,0,29,2,7,26196,7272727,800000,180,12312.03027,46.99965748,86.00188791,0,11.00000041,46.99965748
RAJ-E4G7-902353,1,Self Contruction,2,Married,Business,0,0,26,6,10,27360,1538462,800000,180,12312.03027,45.00011065,92.99818924,0,51.9999844,45.00011065
RAJ-Q70L-925066,1,Self Contruction,2,Married,Business,0,0,32,5,12,18362,1280488,525000,132,8813.870117,48.0005997,89.00202077,0,40.99999375,48.0005997
RAJ-JGPE-707608,1,Self Contruction,2,Married,Business,0,0,33,10,10,23420,1111111,700000,180,10773.03027,45.99927529,85.99848546,0,63.0000063,45.99927529
RAJ-LF83-982488,1,Self Contruction,2,Married,Business,0,0,34,1,8,32400,1632653,800000,180,12312.03027,38.00009344,81.99820362,0,49.00000184,38.00009344
RAJ-166O-865296,1,Self Contruction,2,Married,Ind/SmallBus,0,0,31,1,10,19987,1350000,540000,108,9793.540039,48.9995499,73.99728023,0,40,48.9995499
RAJ-IVZ7-684488,1,Self Contruction,2,Married,Business,0,0,27,3,10,19238,895522,600000,180,9234.030273,47.99890983,86.99858935,0,67.00002903,47.99890983
RAJ-HGA9-607803,1,Self Contruction,2,Married,Business,0,0,29,2,9,21507,908333,545000,180,8387.570313,38.99925751,76.99963566,0,60.00002202,38.99925751
RAJ-TM7H-669950,1,Self Contruction,2,Unmarried,Business,0,0,30,20,15,20250,649351,500000,180,7695.02002,38.00009886,69.00125556,0,76.99995842,38.00009886
RAJ-0ASN-836939,1,Self Contruction,2,Married,Business,0,0,41,3,10,13191,400000,300000,180,4617.009766,35.00121117,77.00149709,0,75,35.00121117
RAJ-721K-564287,1,Self Contruction,2,Married,Business,1,0,49,10,12,48968,1111111,700000,180,10773.03027,22.00014351,40.99950629,13535,63.0000063,49.64064343
RAJ-ZKNQ-546410,1,Self Contruction,2,Married,Business,0,0,32,20,10,14621,513514,380000,180,5848.220215,39.99877036,87.99609111,0,73.99992989,39.99877036
RAJ-89ZC-610694,1,Self Contruction,2,Unmarried,Business,1,0,47,3,15,23173,869565,400000,120,6951.910156,30.00004383,68.00264263,2449,46.0000115,40.56837766
RAJ-0EX3-777837,1,Self Contruction,2,Married,Ind/SmallBus,0,0,51,1,2,16167,869565,400000,120,6951.910156,43.00061951,99.00185355,0,46.0000115,43.00061951
RAJ-AS00-822055,1,Self Contruction,2,Married,Business,0,0,37,5,15,36643,1315789,1000000,180,15390.04004,41.99994553,60.99896964,0,76.00002736,41.99994553
RAJ-YQB8-645340,1,Self Contruction,2,Married,Business,0,0,46,2,12,14836,1428571,300000,144,4895.77002,32.99925869,94.00480068,0,21.0000063,32.99925869
RAJ-VE15-793983,1,Self Contruction,2,Married,Business,0,0,41,2,20,12312,941176,320000,180,4924.810059,40.0000817,78.99919889,0,34.000017,40.0000817
RAJ-PTZV-909656,1,Self Contruction,2,Married,Business,0,0,29,2,10,19699,1306122,640000,180,9849.629883,50.00065934,86.00043554,0,49.00001684,50.00065934
RAJ-2TT3-944370,1,Self Contruction,2,Married,Business,0,0,38,1,15,24047,1785714,500000,180,7695.02002,31.99991691,84.99966883,0,28.00000448,31.99991691
RAJ-J34Y-562884,1,Self Contruction,2,Married,Business,0,0,30,3,10,25650,808824,550000,180,8464.519531,33.00007615,50.00011537,0,67.99996044,33.00007615
RAJ-UH04-593052,1,Self Contruction,2,Married,Business,0,0,38,2,5,14840,1125000,270000,180,4155.310059,28.00074163,62.00104534,0,24,28.00074163
RAJ-SO76-657052,1,Self Contruction,2,Married,Corporate,0,0,46,3,5,29241,2500000,950000,180,14620.54004,50.00013693,65.0004003,0,38,50.00013693
RAJ-0D2U-976840,1,Self Contruction,2,Married,Business,0,0,42,3,20,19238,703125,450000,180,6925.52002,35.99916841,57.99782279,0,64,35.99916841
RAJ-0Z69-978780,1,Self Contruction,2,Married,Business,0,0,39,4,7,12825,520833,250000,180,3847.51001,30.00007805,61.99661634,0,48.00003072,30.00007805
RAJ-4Q68-923653,1,Self Contruction,2,Married,Business,0,0,39,9,18,17376,1129032,350000,180,5386.52002,30.99976991,72.0026737,0,31.00000709,30.99976991
RAJ-W1DU-575730,1,Self Contruction,2,Married,Business,0,0,26,4,8,17758,517241,300000,180,4617.009766,25.99960449,47.00203365,0,58.00004253,25.99960449
RAJ-C06W-973432,1,Self Contruction,2,Married,Business,0,0,50,6,13,11731,337500,135000,120,2346.27002,20.00059688,77.00262617,0,40,20.00059688
RAJ-UCTM-841938,1,Self Contruction,2,Married,Business,0,0,45,2,7,10388,397059,270000,180,4155.310059,40.00105948,98.00259572,0,67.99996978,40.00105948
RAJ-83TC-771607,1,Self Contruction,2,Married,Business,1,0,34,14,8,58629,1600000,800000,180,12312.03027,20.99989813,38.00009344,14540,50,45.79991177
RAJ-Z4N5-552461,1,Self Contruction,2,Married,Govt,0,0,41,5,7,15390,1724138,500000,180,7695.02002,50.00013008,69.99927244,0,28.99999884,50.00013008
SAH-25HE-701677,1,Self Contruction,3,Married,Business,0,0,42,1,0,26276,1029412,700000,180,10773.03027,40.99950629,86.9985486,0,67.99998446,40.99950629
SAH-I3Y5-587139,1,Self Contruction,3,Married,Corporate,1,0,36,35,14,27982,869565,600000,180,9234.030273,32.99989377,52.99908324,4749,69.00001725,49.97151838
SAH-I3S1-760796,0,Self Contruction,3,Married,Business,0,0,35,1,8,24823,1204819,1000000,180,15390.04004,61.99911388,89.00092551,0,83.00001909,61.99911388
SAH-18BN-940643,0,Self Contruction,3,Married,Ind/SmallBus,0,0,44,2,6,18810,662651,550000,180,8464.519531,45.00010383,66.00015229,0,82.9999502,45.00010383
SAH-6RY3-678909,0,Self Contruction,3,Married,Ind/SmallBus,0,0,63,9,5,10964,200000,150000,60,3727.889893,34.00118472,63.99810974,0,75,34.00118472
SAH-43KE-916003,1,Self Contruction,3,Married,Business,0,0,49,5,24,23173,800000,600000,120,10427.86035,45.00004467,87.99882153,0,75,45.00004467
SHB-Y2KL-702397,0,Self Contruction,3,Married,Business,0,0,32,25,10,40000,2000000,800000,120,13903.80957,34.75952393,40.06861548,0,40,34.75952393
SHB-E719-648729,1,Self Contruction,3,Married,Business,1,0,41,4,12,63815,1355932,800000,120,13401.0498,20.99984299,50.99916202,8730,59.00000885,34.68001223
SHB-K3YB-652228,1,Self Contruction,3,Married,Corporate,1,0,28,25,2,47944,1290323,800000,120,13903.80957,29.00010339,53.99957111,5514,61.99997985,40.50102113
SHB-3F19-699300,0,Self Contruction,3,Married,Business,1,0,48,4,6,40000,1400000,800000,120,13903.80957,34.75952393,50.65140098,9137,57.14285714,57.60202393
SHB-F9FJ-537371,1,Builder,3,Unmarried,Ind/SmallBus,1,0,23,9,2,34662,672500,538000,120,9012.209961,26.00025954,41.99930078,1865,80,31.38079153
SHB-VY5J-581809,1,Self Contruction,3,Married,Business,0,1,36,2,13,77441,725000,580000,180,8518.459961,10.99993538,16.99986023,0,80,10.99993538
SHB-M48R-580023,1,Self Contruction,3,Married,Corporate,0,1,35,4,4,31756,1212121,800000,180,11749.61035,36.99965472,63.0005917,0,66.00001155,36.99965472
SHB-YP93-857449,1,Self Contruction,3,Married,Business,0,1,45,2,27,30127,1194030,800000,180,11749.61035,39.00026671,65.00116371,0,66.99999163,39.00026671
SHB-G732-916711,1,Self Contruction,3,Married,Business,1,1,33,5,10,30238,1521739,700000,180,10280.91016,33.99996745,99.99912612,4363,46.00000394,48.42883179
SHB-N10Y-852915,1,Self Contruction,3,Married,Govt,0,0,40,17,20,16680,596250,477000,180,7005.700195,42.00060069,80.00114417,0,80,42.00060069
SHB-R3BG-603068,1,Self Contruction,3,Married,Business,0,1,37,1,1,20258,597015,400000,180,5874.799805,28.99990031,49.99829621,0,66.99999163,28.99990031
SHB-Y9PI-708885,1,Self Contruction,3,Married,Corporate,0,1,31,27,2,42455,2000000,800000,180,12312.03027,29.00018908,32.00007868,0,40,29.00018908
SHB-3CO4-570202,1,Self Contruction,3,Unmarried,Corporate,0,1,32,7,1,46007,875000,700000,60,17022.64063,37.00011004,40.99964022,0,80,37.00011004
SHB-7ZOU-882555,0,Self Contruction,3,Married,Business,0,0,32,29,8,33000,1000000,800000,180,12312.03027,37.30918265,52.28038333,0,80,37.30918265
SHB-6533-738750,1,Self Contruction,3,Married,Business,0,0,34,20,15,22031,845070,600000,180,8812.200195,39.99909307,81.99683814,0,71.0000355,39.99909307
SHB-5KR8-831725,1,Self Contruction,3,Married,Ind/SmallBus,0,0,40,5,10,15624,666667,500000,180,7343.5,47.00140809,77.00010485,0,74.9999625,47.00140809
SHB-K2WS-552468,1,Self Contruction,3,Unmarried,Corporate,0,1,27,1,1,30795,855263,650000,180,9546.549805,31.00032409,41.00047159,0,76.00001403,31.00032409
SHB-4MK3-927713,0,Self Contruction,3,Unmarried,Business,0,0,24,1,4,13800,362500,400000,180,6156.02002,44.60884072,90.52970617,0,110.3448276,44.60884072
SHB-3033-785708,0,Self Contruction,3,Married,Govt,0,0,28,25,1,39857,873418,690000,120,11558.41016,28.99969932,40.00003515,0,78.99997481,28.99969932
SHB-Z1DP-885998,0,Self Contruction,3,Married,Business,0,0,63,61,42,50000,195750,300000,36,11457.13965,22.9142793,29.33966619,0,153.256705,22.9142793
SHB-2T55-673256,1,Self Contruction,3,Married,Corporate,0,1,36,16,30,41847,1000000,500000,60,13809.45996,32.99988042,44.00019105,0,50,32.99988042
SHB-947O-759226,1,Self Contruction,3,Married,Corporate,0,1,29,1,1,19863,607595,480000,120,8342.290039,41.99914433,79.99894552,0,78.99999177,41.99914433
SHB-6686-497516,1,Self Contruction,3,Unmarried,Govt,0,0,28,11,5,25223,1462963,790000,180,11602.74023,46.00063527,67.99941531,0,53.99999863,46.00063527
SHB-J29M-867890,1,Builder,3,Married,Business,0,1,30,14,14,18141,595625,476500,120,7982,43.9997795,75.9973341,0,80,43.9997795
SHB-8GA8-875659,1,Self Contruction,3,Married,Ind/SmallBus,0,0,44,3,4,28856,2368421,450000,180,6925.52002,24.00027731,42.99962759,0,19.00000042,24.00027731
SHB-3U73-781009,1,Self Contruction,3,Married,Govt,0,0,43,4,15,20797,704225,500000,180,7695.02002,37.00062518,49.00038219,0,71.0000355,37.00062518
SHB-U7OY-542854,1,Self Contruction,3,Married,Corporate,0,0,34,2,5,43425,1000000,500000,60,12159.03027,28.00006971,36.00008963,0,50,28.00006971
SHB-33F9-823657,1,Self Contruction,3,Married,Business,0,0,29,4,5,30387,895522,600000,180,8812.200195,28.99990192,44.99923503,0,67.00002903,28.99990192
SHB-PR1G-826686,0,Self Contruction,3,Married,Business,0,0,32,1,12,20800,135000,300000,180,4617.009766,22.19716233,32.17428408,0,222.2222222,22.19716233
SHB-KR2Z-908213,1,Self Contruction,3,Married,Business,0,0,41,23,20,40516,1600000,800000,180,11749.61035,28.99992682,42.00039446,0,50,28.99992682
SHB-15VG-597674,1,Self Contruction,3,Married,Corporate,0,0,45,17,13,17037,1074074,580000,180,8518.459961,49.99976499,68.00079796,0,54.00000372,49.99976499
SHB-Z9P1-499352,1,Self Contruction,3,Married,Business,0,0,33,3,12,31194,2121212,700000,120,12165.83984,39.00057653,62.00101847,0,33.00000189,39.00057653
SHB-N72A-909935,1,Self Contruction,3,Married,Corporate,0,0,33,3,3,18359,845070,600000,180,8812.200195,47.99934743,76.00000168,0,71.0000355,47.99934743
SHB-7684-612725,1,Self Contruction,3,Married,Govt,0,0,46,5,23,28633,1095890,800000,180,12312.03027,42.99944216,57.99901203,0,73.00002738,42.99944216
SHB-788W-563097,1,Self Contruction,3,Married,Business,0,0,36,1,8,42455,1038961,800000,180,12312.03027,29.00018908,38.00009344,0,77.00000289,29.00018908
SHB-I57E-727500,0,Self Contruction,3,Married,Business,0,0,38,10,20,50000,1400000,800000,120,13903.80957,27.80761914,38.14488222,0,57.14285714,27.80761914
SHB-Z8P8-676217,0,Self Contruction,3,Married,Ind/SmallBus,0,0,42,22,1,20000,375000,300000,60,7455.77002,37.2788501,48.730523,0,80,37.2788501
SHB-G390-832821,1,Self Contruction,3,Married,Business,0,0,37,7,10,50926,5000000,500000,84,11712.96973,22.99997983,30.99981401,0,10,22.99997983
SHB-82AD-784056,1,Self Contruction,3,Married,Govt,0,0,47,14,24,22525,576923,375000,84,8784.730469,38.99991329,55.00081686,0,65.00000867,38.99991329
SHB-QIHL-565293,0,Self Contruction,3,Married,Corporate,0,0,30,1,7,23400,1200000,800000,180,12312.03027,52.61551399,72.00017704,0,66.66666667,52.61551399
SHB-7KS0-789829,1,Self Contruction,3,Married,Business,0,0,29,15,6,28500,847458,500000,180,7695.02002,27.00007024,36.00009366,0,58.99997404,27.00007024
SHB-5CZG-770263,1,Self Contruction,3,Married,Business,0,0,34,2,0,57933,821918,600000,120,10427.86035,17.99986252,26.99979377,0,72.99998297,17.99986252
SHB-6092-536093,1,Self Contruction,3,Married,Business,0,0,49,2,20,21986,2500000,700000,180,10773.03027,48.99950093,82.99715157,0,28,48.99950093
SHB-I6O1-936120,1,Self Contruction,3,Married,Ind/SmallBus,0,0,33,10,10,47022,572875,458300,180,7053.259766,14.99991443,20.00016947,0,80,14.99991443
SHB-2Y7Z-861022,1,Self Contruction,3,Married,Business,0,0,40,1,12,29596,1388889,500000,180,7695.02002,26.0002028,41.00074605,0,35.99999712,26.0002028
SHB-7L0W-823859,1,Self Contruction,3,Married,Corporate,1,1,43,12,14,29925,1489362,700000,180,10773.03027,36.00010116,64.9995793,5348,46.9999906,53.87144619
SHB-1R4A-626724,1,Self Contruction,3,Married,Govt,0,1,59,30,30,35224,1000000,700000,96,13385.01953,37.99971477,49.00065724,0,70,37.99971477
SHB-9YD3-619387,1,Self Contruction,3,Married,Business,0,1,30,10,6,25650,845070,600000,180,9234.030273,36.00011803,51.99926948,0,71.0000355,36.00011803
SHB-58A4-994434,1,Self Contruction,3,Married,Business,0,1,42,10,13,25054,1093750,700000,180,10773.03027,42.99924273,57.00016018,0,64,42.99924273
SHB-2749-607210,1,Self Contruction,3,Married,Business,0,0,49,4,20,39716,1777778,800000,180,12312.03027,31.00017694,46.99965748,0,44.99999438,31.00017694
SHB-3715-917858,1,Self Contruction,3,Unmarried,Business,0,1,33,2,6,40500,2380952,1000000,180,15390.04004,38.00009886,52.99965576,0,42.00000672,38.00009886
SHB-211F-648221,1,Self Contruction,3,Married,Corporate,0,1,40,23,15,12478,1428571,300000,180,4617.009766,37.00120024,69.0032845,0,21.0000063,37.00120024
SHB-DGUJ-952175,1,Self Contruction,3,Married,Business,0,0,46,5,10,68400,1509434,800000,180,12312.03027,18.00004426,24.00005901,0,52.99999868,18.00004426
SHB-4437-674001,1,Self Contruction,3,Married,Business,0,0,39,2,20,35177,1403509,800000,180,12312.03027,35.0002282,69.9984665,0,56.99999074,35.0002282
SHB-4664-646626,1,Self Contruction,3,Married,Business,1,1,41,10,15,49248,1000000,800000,180,12312.03027,25.00006147,96.99858405,1394,80,27.83063327
SHB-YD6M-663323,1,Self Contruction,3,Married,Corporate,1,0,60,24,21,77851,1777778,800000,84,16348.63965,20.99990963,45.99938001,23892,44.99999438,51.68930348
SHB-U13K-777457,1,Self Contruction,3,Married,Govt,0,0,24,10,5,28633,1403509,800000,180,12312.03027,42.99944216,60.00014753,0,56.99999074,42.99944216
SHB-Z919-662918,1,Self Contruction,3,Married,Corporate,0,0,26,10,2,25920,810127,640000,180,9849.629883,38.00011529,60.00018203,0,78.99995927,38.00011529
SHB-3QDL-506504,0,Self Contruction,3,Married,Business,0,0,51,2,26,45000,1800000,800000,180,12312.03027,27.36006727,34.43924552,0,44.44444444,27.36006727
SHB-83WL-510673,1,Self Contruction,3,Married,Business,0,0,31,1,12,27888,1250000,250000,84,5856.490234,21.0000367,28.99970406,0,20,21.0000367
